region,actor_id,emissions_per_activity,reference,year,gpc_reference_number,methodology_name,units,metadata,gas,datasource_id,methodology_id,id
Bahrain,BH,0.29471200000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,bd2a8278-b793-47b3-abd8-1c736c37241f
Bahrain,BH,0.0018543120805369125,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,afa07a4c-f8f1-491a-b6b5-769b3505ffa0
Bahrain,BH,6.747069597069598e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,8a7a1058-9413-4546-bce5-f44ba9100fba
Bahrain,BH,0.294584,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f6d3ebc8-7d1d-41ea-abc5-555e551be396
Bahrain,BH,0.0018535067114093958,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,87c83bec-05aa-4f9a-a847-ffcecf71f41c
Bahrain,BH,6.744139194139195e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,2f46bb4b-eddc-3445-ae5c-0cad485a313d,aab980ed-562b-30e8-85c1-f02dbf2f6cce,0cd354f3-716c-4e5d-8af5-a1810fce626b
Burundi,BI,0.141536,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,5a1a33c4-7a6c-4dfb-ae2c-cffbf9daaae8
Burundi,BI,0.0008905369127516778,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ddbf7c84-64e9-416b-8980-0fc0b84b1872
Burundi,BI,3.2402930402930405e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,9659ec18-5719-4d18-94ac-de1f1bc43450
Burundi,BI,0.13692000000000001,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,1f7eb435-f03c-4d3a-8983-e334a1b3bcf2
Burundi,BI,0.000861493288590604,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,fc8eebe5-392c-4ae7-8524-270ccc0f2ef8
Burundi,BI,3.134615384615385e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,a0e9e8f2-4b39-46f2-a72f-45dacc6d0215
Burundi,BI,0.141576,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,00bb95d2-3a2b-4049-b4a0-088a29da7864
Burundi,BI,0.0008907885906040269,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,5c4a3a34-1aee-4128-9840-1810afc4f273
Burundi,BI,3.2412087912087916e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,e40efad8-7a80-4d4a-95ec-75dba6e13ef5
Burundi,BI,0.14272,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ceb2aa8c-4094-4340-af70-89bca8b29841
Burundi,BI,0.000897986577181208,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f84d0030-9f04-45d9-bb78-6c4e9bd6de38
Burundi,BI,3.267399267399268e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,86cd0355-4b15-4e8e-97d9-6bc0c42786d5
Benin,BJ,0.29739200000000005,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ea7c414f-8e07-4600-ad51-159c5bb59976
Benin,BJ,0.001871174496644295,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,3dbf2faa-e033-457a-bfa9-15f0e618bfb4
Benin,BJ,6.80842490842491e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,a8b91425-3324-44c3-bdfa-7a813d3c49ea
Benin,BJ,0.29324000000000006,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f46145d6-15bf-432a-a6be-3372176cb20f
Benin,BJ,0.0018450503355704698,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,119204df-1b9a-445f-90cb-3394a1ba6a13
Benin,BJ,6.713369963369964e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,8d7ebc9d-1ac7-47da-8242-c904be050e21
Benin,BJ,0.290928,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ab0cf5d8-dce9-49af-877f-e18812097a32
Benin,BJ,0.0018305033557046982,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,83c3b3b2-fa53-43e1-b658-dd2ca4331cfa
Benin,BJ,6.660439560439561e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,4ee4bc1f-b5c4-49aa-859a-418aa99af55b
Benin,BJ,0.289912,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,59c5763a-5fe1-4188-b4cc-44a8ed2577d3
Benin,BJ,0.0018241107382550334,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,19ba97cf-9a41-4131-84f6-380165763794
Benin,BJ,6.637179487179487e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,cdab525f-76e0-427e-b304-0a01a6be98fb
Brunei,BN,0.36392800000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,5ce0a83a-f0cb-436a-887f-3c1506e13eae
Brunei,BN,0.0022898154362416107,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,b29cf64e-3fa5-4627-bcf8-07b674ff7071
Brunei,BN,8.331684981684982e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,07b60208-07c2-4bc4-90d5-2b4815673a76
Brunei,BN,0.36472800000000005,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,e3dc6d95-ef29-4c95-904f-e2b170e0f574
Brunei,BN,0.0022948489932885906,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,2cddc177-0678-4e98-bd1d-1c3e6150876d
Brunei,BN,8.350000000000001e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,184e7202-b880-3d31-91c3-cbc7986b052e,aab980ed-562b-30e8-85c1-f02dbf2f6cce,9282fc1b-3635-4ac2-b706-7561e0529642
Brunei,BN,0.36593600000000004,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,1268d0f8-c4a8-483d-8b51-e514cf78010e
Brunei,BN,0.0023024496644295303,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,0e2a1d7c-c783-4644-9c39-de925141d15b
Brunei,BN,8.377655677655679e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,5d290c42-c46f-4a28-b48a-910e3ddd308e
Brunei,BN,0.36729600000000007,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,74e1fe9a-a974-4c10-aca3-62bfd9de8f5d
Brunei,BN,0.002311006711409396,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f88446f9-2467-4e3e-a471-21fa96ac315e
Brunei,BN,8.40879120879121e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,b88fc2aa-9df2-393a-8f35-ebe24291a9be,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ec0b76c3-67ee-43c4-858c-ba1103c1a02b
Bolivia,BO,0.28884000000000004,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,78e8de70-ddd5-446d-bde7-37efccd2e1bb
Bolivia,BO,0.0018173657718120806,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,50fa8e1a-f35d-4839-9af9-c1eb2bfffc9b
Bolivia,BO,6.612637362637364e-05,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,4d65bc32-b461-4b26-a7bc-556ff256100e
Bolivia,BO,0.29004800000000003,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,ead48939-2a89-490c-a9a3-479546b0d013
Bolivia,BO,0.0018249664429530199,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,75b8e023-9cee-4fa7-8e8d-0b79e628564b
Bolivia,BO,6.64029304029304e-05,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,a5ea957f-28b6-4050-8894-ad77e12acafb
Bolivia,BO,0.31948800000000005,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,57bdceb3-fa69-46eb-b943-799f5b1f2b7c
Bolivia,BO,0.002010201342281879,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,633332ad-38da-4c84-80a7-b53b4e08d416
Bolivia,BO,7.314285714285715e-05,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,3218e413-6772-4289-a04a-492d7a40ab63
Bolivia,BO,0.303688,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,61e6c9d2-057c-44d5-8586-0cd74d528a20
Bolivia,BO,0.0019107885906040267,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,74dea33b-8af8-4c05-bd8f-337be676b2ae
Bolivia,BO,6.952564102564103e-05,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,68cbd373-5a86-328a-85b2-b18382d33fb7,aab980ed-562b-30e8-85c1-f02dbf2f6cce,b56afeab-200c-4d86-97cc-1c9a90a5c078
Brazil,BR,0.099728,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,1322d1f9-c487-4668-aef7-b23aa2bffe87
Brazil,BR,0.00062748322147651,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,91b88e95-b4bf-4892-826e-a6f2cf33ebd8
Brazil,BR,2.283150183150183e-05,,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,bf59091f-2042-4c28-92ad-d25b17ca6c58
Brazil,BR,0.047224,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,c40bd148-c631-493f-970e-41ed467ad227
Brazil,BR,0.00029713087248322146,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,af784eae-51ad-4be6-9156-a595c095bd0d
Brazil,BR,1.0811355311355311e-05,,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,0e68aba9-1ab7-448b-b0bb-03708a0f79fb
Brazil,BR,0.040336000000000004,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,e559c950-65bf-42fc-892f-3d94d9507e7c
Brazil,BR,0.0002537919463087248,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,451da425-611a-4406-b784-f236c025af10
Brazil,BR,9.234432234432235e-06,,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,63d7035b-df20-4c74-842c-b53ec486e5a8
Brazil,BR,0.04596,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,848d7f68-3c3f-492b-8343-6b2e8671e8d2
Brazil,BR,0.0002891778523489933,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f6edef0c-b81a-44fe-9810-dbe7f9992c95
Brazil,BR,1.0521978021978022e-05,,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,758dea5b-1c00-3f00-994a-98d9387520fa,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f9a20583-b6ba-41f0-ad28-99226f47aa93
Bahamas,BS,0.45774399999999993,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,42565df0-73c9-49de-9415-c94a4655f6d4
Bahamas,BS,0.0028801006711409393,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,78857282-66e9-4684-aa47-2a28dd5043f2
Bahamas,BS,0.00010479487179487178,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,1d411ee6-10c1-4638-8de0-eb55e4502793
Bahamas,BS,0.45784800000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,c1399466-b72b-44f9-baaf-36840fe89f2d
Bahamas,BS,0.0028807550335570465,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,bcd0f1ca-cf63-4a56-a7a2-7071b7ea5821
Bahamas,BS,0.00010481868131868132,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,f3fbdca2-0975-49f8-a77c-b4f27507e779
Bahamas,BS,0.454504,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,9b06f4b5-2e6e-4e50-9db5-01dcb6d91b68
Bahamas,BS,0.0028597147651006714,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,030cbdca-5caf-4e83-ab5b-d8d9f5e868a0
Bahamas,BS,0.00010405311355311356,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,fbfb1e19-c528-4e4f-bdd6-441ed3bfcf5d
Bahamas,BS,0.45401600000000003,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,09a35392-1b49-4281-9cda-c589a4f8287b
Bahamas,BS,0.002856644295302013,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,fb6f9a7f-1e8f-47cb-998f-f8d85697acd5
Bahamas,BS,0.00010394139194139195,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2024,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,3f3b452f-ec2d-49be-a3bd-15d769e22c51
Bhutan,BT,0.0006000000000000001,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,35af29c3-597b-4bd8-9c3a-b4d2e24c71df
Bhutan,BT,3.775167785234899e-06,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,25f5f70e-fe24-40a2-949c-2d770b1beb51
Bhutan,BT,1.3736263736263737e-07,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2021,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,89e71d66-89cd-4fee-827d-406246f5d683
Bhutan,BT,0.005840000000000001,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,5dd5cef5-e3c3-4f39-8ee3-5c08e0a0a238
Bhutan,BT,3.674496644295302e-05,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CH4,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,53b3fb13-d7a2-4026-bf48-90275d1053cc
Bhutan,BT,1.336996336996337e-06,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2022,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},N2O,2de011ab-7b46-33bc-9888-b5d9fdfa8ba0,aab980ed-562b-30e8-85c1-f02dbf2f6cce,227c088a-7953-4ecd-b9fa-0258464f02ad
Bhutan,BT,0.03168000000000001,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,2023,I.6.2,energy-consumption-non-specific-sources-methodology,kg/kWh,{},CO2,a7350de0-c5de-30a3-96cd-48d965b6174f,aab980ed-562b-30e8-85c1-f02dbf2f6cce,3c249ddd-110d-497a-a32e-c6d3cf6c3522
